from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
VIE,Austria,LIS,Portugal,Airbus A321 (Sharklets),FR,[Ryanair],FR9704,2022-05-06 16:10:00,2022-05-06 18:50:00,220,0,292.00,USD,260000,274000,-5%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A320neo,TP,[Tap Air Portugal],TP1273,2022-05-06 19:55:00,2022-05-06 22:30:00,215,0,343.00,USD,200000,274000,-26%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321 (Sharklets),FR,[Ryanair],FR9704,2022-05-14 14:55:00,2022-05-14 17:30:00,215,0,215.00,USD,260000,274000,-5%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321,TP,[Tap Air Portugal],TP1271,2022-05-14 13:25:00,2022-05-14 16:00:00,215,0,284.00,USD,243000,274000,-11%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321 (Sharklets),FR,[Ryanair],FR9704,2022-05-29 16:15:00,2022-05-29 18:55:00,220,0,100.00,USD,260000,274000,-5%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321neo,TP,[Tap Air Portugal],TP1273,2022-05-29 19:55:00,2022-05-29 22:30:00,215,0,185.00,USD,207000,274000,-24%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321 (Sharklets),FR,[Ryanair],FR9704,2022-07-28 14:50:00,2022-07-28 17:30:00,220,0,114.00,USD,260000,274000,-5%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Boeing 737,DY,[Norwegian],DY1633,2022-05-02 09:55:00,2022-05-02 12:10:00,135,0,146.00,USD,154000,224000,-31%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Airbus A320,OS,[Austrian],OS335,2022-05-02 11:15:00,2022-05-02 13:35:00,140,0,283.00,USD,160000,224000,-28%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321,TP,[Tap Air Portugal],TP1271,2022-08-27 13:25:00,2022-08-27 16:00:00,215,0,141.00,USD,243000,274000,-11%,2022-04-29 17:52:59
VIE,Austria,LIS,Portugal,Airbus A321 (Sharklets),FR,[Ryanair],FR9704,2022-08-27 14:55:00,2022-08-27 17:30:00,215,0,144.00,USD,260000,274000,-5%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Boeing 737,DY,[Norwegian],DY1633,2022-05-06 09:55:00,2022-05-06 12:10:00,135,0,72.00,USD,154000,224000,-31%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Airbus A320,OS,[Austrian],OS335,2022-05-06 11:15:00,2022-05-06 13:35:00,140,0,153.00,USD,160000,224000,-28%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Embraer 195,OS,[Austrian],OS335,2022-05-14 11:15:00,2022-05-14 13:35:00,140,0,153.00,USD,189000,224000,-15%,2022-04-29 17:52:59
VIE,Austria,HND,Japan,Boeing 787,NH,[ANA],NH206,2022-07-28 12:55:00,2022-07-29 06:55:00,660,0,1612.00,USD,1027000,1030000,0%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Embraer 195,OS,[Austrian],OS335,2022-07-28 11:15:00,2022-07-28 13:35:00,140,0,220.00,USD,189000,224000,-15%,2022-04-29 17:52:59
VIE,Austria,OSL,Norway,Embraer 195,OS,[Austrian],OS335,2022-08-27 11:15:00,2022-08-27 13:35:00,140,0,109.00,USD,189000,224000,-15%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-04-30 06:10:00,2022-04-30 07:45:00,95,0,173.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321,OS,[Austrian],OS505,2022-04-30 19:15:00,2022-04-30 20:45:00,90,0,397.00,USD,113000,166000,-31%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-05-02 06:10:00,2022-05-02 07:45:00,95,0,41.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Boeing 737,FR,[Ryanair],FR7344,2022-05-02 06:55:00,2022-05-02 08:30:00,95,0,43.00,USD,105000,166000,-37%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Boeing 737,FR,[Ryanair],FR7177,2022-05-02 17:50:00,2022-05-02 19:25:00,95,0,140.00,USD,105000,166000,-37%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321,OS,[Austrian],OS505,2022-05-02 19:15:00,2022-05-02 20:45:00,90,0,353.00,USD,170000,166000,2%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321,OS,[Austrian],OS501,2022-05-02 06:45:00,2022-05-02 08:15:00,90,0,353.00,USD,170000,166000,2%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-04-30 06:55:00,2022-04-30 08:45:00,110,0,354.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-04-30 09:20:00,2022-04-30 11:15:00,115,0,354.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1846,2022-04-30 14:15:00,2022-04-30 16:10:00,115,0,354.00,USD,144000,132000,9%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS377,2022-04-30 20:20:00,2022-04-30 22:15:00,115,0,463.00,USD,197000,132000,50%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1848,2022-04-30 19:55:00,2022-04-30 21:45:00,110,0,354.00,USD,164000,132000,24%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 195,OS,[Austrian],OS373,2022-04-30 15:00:00,2022-04-30 16:55:00,115,0,590.00,USD,212000,132000,61%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS371,2022-04-30 07:15:00,2022-04-30 09:10:00,115,0,732.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-05-06 06:10:00,2022-05-06 07:45:00,95,0,51.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Boeing 737,FR,[Ryanair],FR7177,2022-05-06 08:40:00,2022-05-06 10:15:00,95,0,74.00,USD,105000,166000,-37%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS505,2022-05-06 19:15:00,2022-05-06 20:45:00,90,0,331.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321 (Sharklets),FR,[Ryanair],FR7344,2022-05-06 06:20:00,2022-05-06 07:55:00,95,0,80.00,USD,112000,166000,-32%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS501,2022-05-06 06:45:00,2022-05-06 08:15:00,90,0,331.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-05-02 06:55:00,2022-05-02 08:45:00,110,0,275.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-05-02 09:20:00,2022-05-02 11:15:00,115,0,275.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1846,2022-05-02 14:15:00,2022-05-02 16:10:00,115,0,275.00,USD,164000,132000,24%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS373,2022-05-02 15:00:00,2022-05-02 16:55:00,115,0,463.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1848,2022-05-02 19:55:00,2022-05-02 21:45:00,110,0,275.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS375,2022-05-02 17:20:00,2022-05-02 19:15:00,115,0,463.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS377,2022-05-02 20:20:00,2022-05-02 22:15:00,115,0,463.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS371,2022-05-02 07:15:00,2022-05-02 09:10:00,115,0,590.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-05-14 06:10:00,2022-05-14 07:45:00,95,0,47.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321 (Sharklets),FR,[Ryanair],FR7344,2022-05-14 06:50:00,2022-05-14 08:25:00,95,0,71.00,USD,112000,166000,-32%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS503,2022-05-14 15:15:00,2022-05-14 16:45:00,90,0,169.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS501,2022-05-14 06:45:00,2022-05-14 08:15:00,90,0,169.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Embraer 195,OS,[Austrian],OS505,2022-05-14 19:15:00,2022-05-14 20:45:00,90,0,169.00,USD,122000,166000,-26%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-05-06 06:55:00,2022-05-06 08:45:00,110,0,234.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1848,2022-05-06 19:55:00,2022-05-06 21:45:00,110,0,269.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-05-06 09:20:00,2022-05-06 11:15:00,115,0,409.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS377,2022-05-06 20:20:00,2022-05-06 22:15:00,115,0,463.00,USD,197000,132000,50%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1846,2022-05-06 14:15:00,2022-05-06 16:10:00,115,0,654.00,USD,245000,132000,86%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS373,2022-05-06 15:00:00,2022-05-06 16:55:00,115,0,729.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS375,2022-05-06 17:20:00,2022-05-06 19:15:00,115,0,729.00,USD,197000,132000,50%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-05-29 06:10:00,2022-05-29 07:45:00,95,0,26.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Boeing 737,FR,[Ryanair],FR7177,2022-05-29 15:20:00,2022-05-29 16:55:00,95,0,44.00,USD,105000,166000,-37%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321,OS,[Austrian],OS503,2022-05-29 15:15:00,2022-05-29 16:45:00,90,0,274.00,USD,113000,166000,-31%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS501,2022-05-29 06:45:00,2022-05-29 08:15:00,90,0,274.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS505,2022-05-29 19:15:00,2022-05-29 20:45:00,90,0,274.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-04-30 12:20:00,2022-04-30 15:30:00,190,0,118.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-04-30 19:40:00,2022-04-30 22:50:00,190,0,186.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-04-30 06:40:00,2022-04-30 09:45:00,185,0,347.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-05-14 06:55:00,2022-05-14 08:45:00,110,0,160.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1846,2022-05-14 14:15:00,2022-05-14 16:10:00,115,0,160.00,USD,144000,132000,9%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1848,2022-05-14 19:55:00,2022-05-14 21:45:00,110,0,160.00,USD,164000,132000,24%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS373,2022-05-14 15:00:00,2022-05-14 16:55:00,115,0,204.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS377,2022-05-14 20:20:00,2022-05-14 22:15:00,115,0,204.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS371,2022-05-14 07:15:00,2022-05-14 09:10:00,115,0,361.00,USD,197000,132000,50%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1840,2022-05-14 09:20:00,2022-05-14 11:15:00,115,0,654.00,USD,245000,132000,86%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-07-28 06:00:00,2022-07-28 07:35:00,95,0,23.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321 (Sharklets),FR,[Ryanair],FR7344,2022-07-28 06:40:00,2022-07-28 08:15:00,95,0,49.00,USD,112000,166000,-32%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS505,2022-07-28 19:15:00,2022-07-28 20:45:00,90,0,169.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS501,2022-07-28 06:45:00,2022-07-28 08:15:00,90,0,169.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-05-29 06:55:00,2022-05-29 08:45:00,110,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS377,2022-05-29 20:20:00,2022-05-29 22:15:00,115,0,266.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1848,2022-05-29 19:55:00,2022-05-29 21:45:00,110,0,276.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-05-29 09:20:00,2022-05-29 11:15:00,115,0,332.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS371,2022-05-29 07:15:00,2022-05-29 09:10:00,115,0,361.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS375,2022-05-29 17:20:00,2022-05-29 19:15:00,115,0,361.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-05-02 05:55:00,2022-05-02 09:00:00,185,0,109.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-05-02 07:00:00,2022-05-02 10:10:00,190,0,265.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 195,OS,[Austrian],OS373,2022-05-29 15:00:00,2022-05-29 16:55:00,115,0,463.00,USD,212000,132000,61%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 195 E2,KL,[KLM],KL1846,2022-05-29 14:15:00,2022-05-29 16:10:00,115,0,615.00,USD,186000,132000,41%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-05-02 12:20:00,2022-05-02 15:30:00,190,0,477.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-05-02 19:40:00,2022-05-02 22:50:00,190,0,477.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321neo,W6,[Wizz Air],W62815,2022-08-27 06:00:00,2022-08-27 07:35:00,95,0,43.00,USD,80000,166000,-51%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A321 (Sharklets),FR,[Ryanair],FR7344,2022-08-27 06:50:00,2022-08-27 08:25:00,95,0,60.00,USD,112000,166000,-32%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS505,2022-08-27 19:15:00,2022-08-27 20:45:00,90,0,131.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,FCO,Rome,Airbus A320,OS,[Austrian],OS501,2022-08-27 06:45:00,2022-08-27 08:15:00,90,0,131.00,USD,105000,166000,-36%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Boeing 737,FR,[Ryanair],FR2965,2022-05-06 06:40:00,2022-05-06 09:45:00,185,0,53.00,USD,193000,220000,-12%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-05-06 12:20:00,2022-05-06 15:30:00,190,0,98.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-05-06 19:40:00,2022-05-06 22:50:00,190,0,140.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-05-06 07:00:00,2022-05-06 10:10:00,190,0,165.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-07-28 06:55:00,2022-07-28 08:45:00,110,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-07-28 09:20:00,2022-07-28 11:15:00,115,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1846,2022-07-28 14:15:00,2022-07-28 16:10:00,115,0,128.00,USD,164000,132000,24%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1848,2022-07-28 19:55:00,2022-07-28 21:45:00,110,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS377,2022-07-28 20:20:00,2022-07-28 22:15:00,115,0,137.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS371,2022-07-28 07:15:00,2022-07-28 09:10:00,115,0,184.00,USD,132000,132000,0%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS373,2022-07-28 15:00:00,2022-07-28 16:55:00,115,0,184.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS375,2022-07-28 17:20:00,2022-07-28 19:15:00,115,0,204.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1838,2022-08-27 06:55:00,2022-08-27 08:45:00,110,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Boeing 737,KL,[KLM],KL1840,2022-08-27 09:20:00,2022-08-27 11:15:00,115,0,128.00,USD,122000,132000,-7%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 190,KL,[KLM],KL1846,2022-08-27 14:15:00,2022-08-27 16:10:00,115,0,128.00,USD,164000,132000,24%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 175,KL,[KLM],KL1848,2022-08-27 19:55:00,2022-08-27 21:45:00,110,0,128.00,USD,157000,132000,19%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-05-14 06:40:00,2022-05-14 09:45:00,185,0,40.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-05-14 19:40:00,2022-05-14 22:50:00,190,0,68.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A321,OS,[Austrian],OS371,2022-08-27 07:15:00,2022-08-27 09:10:00,115,0,204.00,USD,132000,132000,0%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Embraer 195,OS,[Austrian],OS373,2022-08-27 15:00:00,2022-08-27 16:55:00,115,0,204.00,USD,141000,132000,7%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-05-14 07:00:00,2022-05-14 10:10:00,190,0,165.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,AMS,Netherlands,Airbus A320,OS,[Austrian],OS377,2022-08-27 20:20:00,2022-08-27 22:15:00,115,0,266.00,USD,183000,132000,38%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-05-14 12:20:00,2022-05-14 15:30:00,190,0,265.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-05-29 05:55:00,2022-05-29 09:00:00,185,0,30.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-05-29 07:00:00,2022-05-29 10:10:00,190,0,131.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-05-29 12:20:00,2022-05-29 15:30:00,190,0,147.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-05-29 19:40:00,2022-05-29 22:50:00,190,0,186.00,USD,185000,220000,-16%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-07-28 12:20:00,2022-07-28 15:30:00,190,0,68.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-07-28 19:40:00,2022-07-28 22:50:00,190,0,68.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-07-28 07:00:00,2022-07-28 10:05:00,185,0,87.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-07-28 07:00:00,2022-07-28 10:10:00,190,0,98.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A321 (Sharklets),FR,[Ryanair],FR2965,2022-08-27 06:40:00,2022-08-27 09:45:00,185,0,73.00,USD,210000,220000,-4%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3121,2022-08-27 12:20:00,2022-08-27 15:30:00,190,0,186.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3125,2022-08-27 07:00:00,2022-08-27 10:10:00,190,0,186.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,MAD,Spain,Airbus A320,IB,[Iberia],IB3123,2022-08-27 19:40:00,2022-08-27 22:50:00,190,0,186.00,USD,195000,220000,-11%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-04-30 23:20:00,2022-05-01 14:20:00,600,0,1091.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-05-02 23:20:00,2022-05-03 14:20:00,600,0,677.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-05-06 23:20:00,2022-05-07 14:20:00,600,0,751.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-05-14 23:20:00,2022-05-15 14:20:00,600,0,617.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Boeing 787,QR,[Qatar Airways],QR184,2022-04-30 16:25:00,2022-04-30 22:30:00,305,0,542.00,USD,410000,442000,-7%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Airbus A320,QR,[Qatar Airways],QR190,2022-04-30 10:40:00,2022-04-30 16:45:00,305,0,558.00,USD,508000,442000,14%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-05-29 23:20:00,2022-05-30 14:20:00,600,0,617.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Boeing 787,QR,[Qatar Airways],QR184,2022-05-02 16:25:00,2022-05-02 22:30:00,305,0,453.00,USD,410000,442000,-7%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-07-28 23:20:00,2022-07-29 14:20:00,600,0,751.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Boeing 787,QR,[Qatar Airways],QR184,2022-05-06 16:25:00,2022-05-06 22:30:00,305,0,482.00,USD,410000,442000,-7%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Airbus A320,QR,[Qatar Airways],QR190,2022-05-14 10:40:00,2022-05-14 16:45:00,305,0,482.00,USD,508000,442000,14%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Boeing 787,QR,[Qatar Airways],QR184,2022-05-14 16:25:00,2022-05-14 22:30:00,305,0,482.00,USD,410000,442000,-7%,2022-04-29 17:52:59
VIE,Austria,BKK,Thailand,Boeing 777,OS,[Austrian],OS25,2022-08-27 23:20:00,2022-08-28 14:20:00,600,0,617.00,USD,887000,946000,-6%,2022-04-29 17:52:59
VIE,Austria,DXB,United Arab Emirates,Airbus A380,EK,[Emirates],EK126,2022-04-30 22:40:00,2022-05-01 06:15:00,335,0,628.00,USD,469000,470000,0%,2022-04-29 17:52:59
VIE,Austria,DOH,Qatar,Boeing 787,QR,[Qatar Airways],QR184,2022-05-29 16:25:00,2022-05-29 22:30:00,305,0,453.00,USD,410000,442000,-7%,2022-04-29 17:52:59
